ip-10-0-0-225: udbd-10010 stopped.
ip-10-0-0-225: Starting udbd-10010.
ip-10-0-0-225: udbd-10010 (16838) started.
"userid","ptime","articleid","price","refid"
"7502",1409533578,22,1.26,16
"7502",1409547270,46,1.4099999999999999,22
"7502",1409588449,7,2.3199999999999998,27
"7502",1410739272,3,1.1200000000000001,0
"7502",1410760395,6,2.27,41
"7502",1410776001,6,2.27,32
"7502",1410779668,41,5.21,5
"8601",1409533630,35,1.46,0
"8601",1409589269,10,1.73,31
"8601",1410229885,8,1.1000000000000001,0
"8601",1410839496,50,1.8400000000000001,3
"8601",1410914030,52,2.0499999999999998,0
"8601",1410938561,41,2.0099999999999998,51
"8601",1411204072,5,1.29,30
"8601",1411207802,4,1.52,4
"2747",1409533644,35,1.46,0
"2747",1409567265,17,1.01,27
"2747",1409588558,1,3.0600000000000001,17
"2747",1409844652,50,1.7,14
"2747",1410063676,6,1.0700000000000001,3
"2747",1410076352,8,1.3600000000000001,6
"2747",1410384071,34,3.0299999999999998,37
"2747",1410935591,29,1.3300000000000001,0
"2747",1410997124,27,1.1599999999999999,26
"2747",1411230177,27,1.45,13
"2747",1411564391,42,1.0800000000000001,32
"2747",1411783304,13,1.3200000000000001,0
"2747",1411805124,48,2.6200000000000001,16
"2747",1411917670,16,2.1800000000000002,23
"7176",1409533674,28,1.4299999999999999,44
"7176",1409593314,7,2.3199999999999998,31
"7176",1409653527,32,2.7999999999999998,31
"7176",1410321156,47,2,8
"7176",1410368097,11,2.6800000000000002,13
"7176",1410697861,19,2.3900000000000001,8
"7176",1411421504,8,1.8300000000000001,4
"7176",1411424134,29,3.6800000000000002,7
"7176",1411436508,50,1.75,0
"7176",1411507475,28,3.27,22
"7176",1411526984,27,3.3799999999999999,42
"7176",1411549346,37,2.2000000000000002,12
"7176",1411922371,48,1.47,38
"6406",1409533675,29,4.1799999999999997,15
"5960",1409533862,25,1.52,0
"5960",1409603216,35,1.46,43
"5960",1409774843,27,1.3,4
"5960",1409898199,19,1.45,29
"5960",1409926253,16,1.75,2
"5960",1410272971,48,1.55,28
"5960",1410291887,2,1.46,7
"7059",1409533900,16,2.8999999999999999,0
"7059",1409583066,22,1.26,21
"7059",1409819679,31,1.05,9
"7059",1409847836,35,1.95,15
"7059",1409858824,6,1.73,35
"7059",1410109506,12,2,23
"7059",1410129189,30,2.48,25
"7059",1410518133,49,1.04,31
"7059",1410533017,50,2.8399999999999999,47
"7059",1410540790,8,2.2599999999999998,50
"7059",1410542106,44,1.6200000000000001,8
"7059",1410583173,11,1.02,0
"7059",1410589277,39,1.5700000000000001,11
"7059",1410628505,37,1.6299999999999999,41
"7059",1411027524,17,1.6100000000000001,48
"7059",1411099880,44,3.5,42
"7059",1411137912,50,1.5,17
"7059",1411168279,16,1.03,49
"940",1409533971,46,1.4099999999999999,0
"940",1409561986,35,1.46,31
"940",1409771102,7,1.73,2
"940",1409784607,9,1.02,7
"940",1409823871,25,1.96,10
"940",1409827671,38,2.3799999999999999,25
"940",1409860403,14,3.02,30
"940",1410434504,39,1.8899999999999999,23
"940",1411727427,6,1.27,34
"3010",1409533989,28,1.4299999999999999,0
"3010",1410101776,30,2.48,35
"3010",1410226283,13,1.49,0
"3010",1411030438,40,1.1599999999999999,31
"3010",1411279575,46,1.3500000000000001,14
"3010",1411295830,46,1.3500000000000001,2
"3010",1411986272,3,1.0700000000000001,4
"3010",1412024881,26,1.3200000000000001,34
"9625",1409534131,35,1.46,0
"9625",1409536649,22,1.26,35
"9625",1409758707,16,2.29,46
"9625",1409764721,30,1.8,16
"9625",1411481400,9,3.29,8
"9625",1411486279,19,2.48,8
"7871",1409534184,17,1.01,0
"7871",1409575922,35,1.46,35
"7871",1409578271,4,1.3600000000000001,35
"7871",1409601555,23,2.73,16
"7871",1410018790,30,2.25,8
"7871",1410158389,34,2.3199999999999998,46
"7871",1410168185,22,1.47,34
"7871",1411092905,22,3.8999999999999999,0
"7871",1411102164,12,2.7200000000000002,21
"7871",1411517917,46,1.1899999999999999,36
"7871",1411524261,43,2.27,45
"7871",1411642446,28,1.9099999999999999,30
"7871",1411668265,45,2.8199999999999998,12
"7871",1411750887,48,2.3300000000000001,8
"7871",1411766301,12,2.3599999999999999,21
"7871",1411768671,18,2.8300000000000001,11
"4955",1409534198,35,1.46,0
"4955",1409548309,4,1.3600000000000001,43
"4955",1410019570,23,4.0199999999999996,1
"4955",1410031682,41,1.02,23
"4955",1410232636,39,3.4399999999999999,0
"4955",1410263062,13,1.49,28
"4955",1410292084,49,1.2,42
"4955",1410305268,33,1.02,49
"4955",1411201496,39,1.26,4
"4955",1411211532,29,1.25,1
"4955",1411237582,32,3.3700000000000001,28
"4955",1411433530,21,2.7799999999999998,0
"4955",1411714790,27,4.5099999999999998,47
"4955",1411744782,48,2.3300000000000001,14
"4955",1412040533,48,1.54,0
"4955",1412105365,5,2.0899999999999999,48
"4955",1412115076,48,1.54,4
"5444",1409534243,41,2.8199999999999998,0
"5444",1409535885,13,2.2599999999999998,41
"5444",1409971301,17,2.1099999999999999,0
"5444",1409988158,40,1.8,17
"5444",1410963246,47,2.1200000000000001,0
"5444",1411797527,47,1.6799999999999999,41
"8596",1409534254,22,1.26,0
"8596",1409584737,6,2.8500000000000001,22
"8596",1409703261,36,1.47,0
"8596",1409743340,32,1.01,7
"8596",1410109702,9,1.4299999999999999,14
"8596",1410740923,31,1.54,0
"8596",1410806597,12,1.28,26
"8596",1411201072,21,1.1299999999999999,42
"8596",1411236258,36,2.2999999999999998,50
"8596",1411444248,18,2.02,26
"8596",1411461973,31,1.55,17
"8596",1411553143,43,2.27,32
"8596",1411557663,26,1.8300000000000001,42
"8596",1411709248,48,2.3300000000000001,0
"8596",1411820349,20,1.25,45
"8596",1411840794,35,2.7799999999999998,9
"8978",1409534291,46,1.4099999999999999,17
"8978",1409544022,17,1.01,46
"8978",1411077390,11,2.6200000000000001,47
"9042",1409534305,8,2.02,0
"9042",1409785474,39,1.49,13
"9042",1410995207,29,1.3300000000000001,43
"9042",1411726359,21,1.25,0
"2982",1409534336,17,1.01,0
"2982",1409877211,44,1.8600000000000001,0
"2982",1410447065,6,1.5700000000000001,23
"6389",1409534364,7,2.3199999999999998,4
"6389",1410098313,8,1.3600000000000001,13
"6389",1410113874,25,2.1200000000000001,42
"6389",1410216538,9,1.25,17
"6389",1410977892,29,1.3300000000000001,17
"6389",1411550786,3,1.04,38
"7484",1409534427,41,2.8199999999999998,0
"7484",1411405691,48,1.1200000000000001,32
"5204",1409534453,17,1.01,34
"5204",1409614464,28,1.4299999999999999,21
"5204",1410567543,9,1.05,0
"5204",1411090371,29,1.47,5
"5204",1411094421,50,1.5,28
"5204",1411207771,28,2.2400000000000002,24
"5204",1411231268,34,1.23,10
"5204",1411319575,46,1.3500000000000001,7
"5512",1409534519,20,2.52,16
"5512",1409832320,2,1.5900000000000001,17
"5512",1409961964,37,1.6699999999999999,0
"5512",1410021386,24,1.6599999999999999,39
"5512",1410059586,11,2.21,0
"5512",1410128488,15,1.8100000000000001,30
"5512",1410296343,28,3.2200000000000002,35
"5512",1410797750,12,1.28,3
"5512",1411433304,7,1.9299999999999999,0
"5512",1411866570,6,1.76,18
"4758",1409534523,38,2.4100000000000001,0
"4758",1409556643,15,3.7000000000000002,3
"4758",1410249525,16,2.6899999999999999,9
"4758",1410589101,11,1.02,0
"4758",1410645830,43,2.4300000000000002,7
"4758",1411115337,28,2.7999999999999998,8
"4758",1411142993,35,2.27,46
"4758",1411163455,22,3.8999999999999999,48
"4758",1412059353,8,1.21,11
"4758",1412085847,8,1.21,40
"4758",1412087229,30,1.1799999999999999,7
"8736",1409534603,23,2.73,0
"8736",1409561708,35,1.46,37
"8736",1409590606,17,1.01,42
"8736",1409606842,46,1.4099999999999999,34
"8736",1410712243,15,2.5299999999999998,24
"8736",1410715745,14,2.0299999999999998,15
"8736",1411191026,32,3.3700000000000001,14
"8736",1411351546,43,1.3700000000000001,46
"8736",1411352262,20,2.5,42
"8736",1411423333,7,2.3399999999999999,22
"8736",1411792308,20,1.25,19
"8736",1411806188,24,1.1299999999999999,19
"8736",1411814732,23,1.4099999999999999,23
"8736",1411960469,26,1.3200000000000001,0
"8736",1411969971,43,1.1799999999999999,42
"2718",1409534643,19,1.5,0
"2718",1409888822,11,1.27,21
"2718",1409952489,44,1.8600000000000001,10
"2718",1410408227,6,1.5700000000000001,22
"2718",1410467362,8,2.1000000000000001,19
"2718",1410916479,32,2.79,48
"2718",1410919693,38,2.7799999999999998,31
"2718",1410924215,52,2.0499999999999998,37
"2718",1411309737,49,2,28
"2718",1411461217,36,3.6400000000000001,36
"2718",1411469392,15,1.27,46
"2718",1411520904,3,1.04,0
"2718",1411528236,48,1.8200000000000001,2
"2718",1411564076,26,1.8300000000000001,12
"2718",1412014555,40,2.02,30
"3600",1409534647,46,1.4099999999999999,0
"3600",1409578094,4,1.3600000000000001,5
"3600",1409580209,22,1.26,4
"3600",1411199641,19,1.9299999999999999,0
"3600",1411236682,40,1.3600000000000001,37
"3600",1411891385,39,1.2,0
"3965",1409534658,19,1.5,21
"3965",1409872833,4,1.0600000000000001,6
"3965",1409977872,20,1.01,0
"3965",1409999590,41,1.02,20
"3965",1410204885,44,2.7200000000000002,4
"3965",1410453840,12,1.22,45
"3965",1410786699,12,1.28,48
"3965",1410824130,4,1.05,12
"3965",1411320056,39,1.1100000000000001,32
"2731",1409534708,42,1.52,39
"2731",1409541250,22,1.26,42
"2731",1409548002,21,2.8500000000000001,22
"2731",1409593915,10,1.73,17
"2731",1409882145,43,1.1499999999999999,0
"2731",1409925064,11,1.27,12
"2731",1409944301,40,2.7200000000000002,45
"2731",1409950602,49,3.1200000000000001,40
"2731",1410295247,13,1.49,14
"2731",1410369287,35,2.2999999999999998,21
"2731",1410379767,7,1.55,35
"4134",1409534797,17,1.01,0
"4134",1410370945,16,1.3,5
"4134",1410660126,14,2.0299999999999998,0
"4134",1411633295,42,1.46,0
"4134",1411985528,4,1.1499999999999999,0
"816",1409535037,8,2.02,45
"816",1409824191,46,1.3700000000000001,43
"816",1409863368,20,2.52,47
"816",1410608338,11,1.02,32
"816",1410614629,21,2.9100000000000001,11
"816",1410666491,12,2.21,48
"816",1411796291,7,2.3100000000000001,0
"816",1411993572,17,1.21,40
"816",1412023103,30,2.5899999999999999,18
"6059",1409535144,10,1.73,0
"6059",1409579868,35,1.46,4
"6059",1409981780,11,1.98,0
"6059",1411219193,26,3.1099999999999999,13
"6059",1411680123,43,1.6399999999999999,32
"6059",1411998636,34,2.0099999999999998,42
"3364",1409535180,23,2.73,0
"3364",1409590762,11,2.79,29
"3364",1409611506,34,2.4399999999999999,11
"3364",1411706070,19,2.3999999999999999,14
"3364",1411763007,6,1.27,27
"7342",1409535471,8,2.02,0
"7342",1409549170,46,1.4099999999999999,8
"7342",1409929163,11,1.27,8
"7342",1409984314,48,1.99,35
"7342",1410009733,20,1.01,41
"7342",1410019483,24,1.6599999999999999,46
"7342",1410044006,41,1.02,24
"7342",1410844678,42,1.28,31
"7342",1410905529,44,2.0299999999999998,1
"7342",1411090960,29,1.47,0
"7342",1411139127,29,1.47,41
"7342",1411142144,36,1.55,30
"7342",1411286810,5,2.75,40
"7342",1411340337,39,1.1100000000000001,48
"7342",1411549211,42,1.0800000000000001,41
"4086",1409535517,35,1.46,0
"4086",1409779745,40,1.3999999999999999,10
"2963",1409535518,42,1.52,0
"2963",1409596793,17,1.01,5
"2963",1411002337,9,2.4700000000000002,0
"2963",1411348547,15,5.2000000000000002,0
"2963",1411358346,12,1.96,8
"2963",1411377087,12,1.96,11
"2963",1411418257,6,1.23,19
"2963",1411906037,43,3.77,49
"2963",1411919648,25,1.4099999999999999,16
"2963",1411936272,9,4.0300000000000002,24
"8712",1409535556,4,1.3600000000000001,25
"8712",1410197916,12,1.03,17
"8712",1410433740,2,1.4299999999999999,49
"8712",1410542460,16,1.74,20
"8712",1411553439,37,2.2000000000000002,14
"8712",1411602295,3,1.04,21
"8712",1411951961,50,1.21,25
"8712",1411993762,42,1.8799999999999999,36
"4450",1409535702,42,1.52,5
"4450",1409659870,43,2.6600000000000001,39
"4450",1409802741,6,1.73,0
"4450",1409905655,7,2.1800000000000002,0
"4450",1409954791,30,1.02,27
"4450",1410884247,42,1.28,38
"4450",1411276907,12,4.9500000000000002,12
"4450",1411647633,27,1.4299999999999999,41
"4450",1411671944,47,1.02,26
"5672",1409535795,15,3.7000000000000002,3
"5672",1409868042,2,1.5900000000000001,29
"5672",1410110065,37,1.3700000000000001,17
"5672",1410620840,29,3.3799999999999999,49
"5672",1410786410,43,1.54,25
"5672",1410823352,43,1.54,38
"8421",1409535801,7,2.3199999999999998,0
"8421",1410708482,26,1.2,31
"8421",1410915511,41,2.0099999999999998,0
"8421",1410929072,34,1.8100000000000001,40
"8421",1410997071,47,2.1200000000000001,33
"8421",1411316625,41,1.4099999999999999,29
"8421",1411550579,47,1.3600000000000001,0
"8421",1411569236,22,3.9900000000000002,46
"8421",1411679687,7,1.4399999999999999,36
"8421",1411688700,47,1.02,6
"3954",1409535828,17,1.01,8
"3954",1410760640,12,1.28,6
"3954",1411591684,3,1.04,33
"2235",1409535992,46,1.4099999999999999,0
"2235",1409585460,41,2.8199999999999998,23
"2235",1409599846,13,2.2599999999999998,41
"2235",1409632177,45,1.0700000000000001,44
"2235",1409704789,40,1.3999999999999999,0
"2235",1409713562,42,2.8100000000000001,40
"2235",1409752068,32,1.01,45
"2235",1409758979,29,2.9300000000000002,32
"2235",1409867149,6,1.73,28
"2235",1410573342,14,1.8899999999999999,0
"2235",1410619548,21,2.9100000000000001,48
"2235",1410691745,17,2.2999999999999998,6
"2235",1410933575,12,2.0600000000000001,19
"2235",1410953930,41,2.0099999999999998,22
"2235",1410956911,51,3.48,40
"2235",1411360534,3,2.3399999999999999,0
"2235",1411813120,10,2.9900000000000002,26
"2235",1411920095,38,1.25,11
"9513",1409535994,17,1.01,0
"9513",1409548253,46,1.4099999999999999,17
"9513",1409572205,8,2.02,46
"1108",1409536130,35,1.46,0
"1108",1409536683,23,2.73,35
"1108",1409549669,13,2.2599999999999998,14
"1108",1409551898,34,2.4399999999999999,13
"1108",1409581584,41,2.8199999999999998,16
"1108",1409605689,28,1.4299999999999999,43
"1108",1409644760,49,1.79,14
"1108",1409687703,12,2.1800000000000002,19
"1108",1409822265,4,1.0600000000000001,16
"1108",1409861275,46,1.3700000000000001,48
"1108",1410753170,18,4.3200000000000003,21
"1108",1410812013,32,1.9099999999999999,26
"1108",1411130655,22,3.8999999999999999,50
"1108",1411148008,4,2.8700000000000001,31
"1108",1411459514,47,1.52,13
"1108",1411509980,8,1.1499999999999999,7
"1108",1411514642,50,1.75,12
"1108",1411605677,34,1.98,0
"1108",1411658734,47,1.02,7
"1108",1411688673,47,1.02,23
"4646",1409536180,17,1.01,32
"4646",1409564728,28,1.4299999999999999,17
"4646",1409586865,2,2.9199999999999999,28
"4646",1409607878,8,2.02,33
"4646",1409681978,36,3.1200000000000001,48
"4646",1410852163,52,2.6699999999999999,0
"4646",1410867711,25,4.1900000000000004,49
"4646",1410946711,41,2.0099999999999998,26
"4646",1410992623,14,1.6200000000000001,37
"1602",1409536262,17,1.01,0
"1602",1409768637,1,1.5600000000000001,18
"1602",1410639028,9,1.05,31
"1602",1410714080,41,1.1200000000000001,18
"5876",1409536391,16,2.8999999999999999,0
"5876",1409575765,4,1.3600000000000001,5
"5876",1409576010,40,2.3900000000000001,4
"5876",1409646008,12,2.1800000000000002,0
"5876",1409859916,47,3.8100000000000001,40
"5876",1410108149,3,2.5600000000000001,15
"5876",1410126951,45,1.1000000000000001,32
"5876",1411800282,13,1.3200000000000001,40
"5876",1411872014,38,1.25,20
"8755",1409536471,47,4.8799999999999999,0
"8755",1409592034,19,1.5,50
"8755",1409829054,43,2.6699999999999999,34
"8755",1409830905,6,1.73,43
"8755",1409910747,17,2.8900000000000001,18
"8755",1409942936,11,1.27,5
"8755",1410066007,20,2.0299999999999998,17
"8755",1410365533,44,3.0099999999999998,6
"8755",1410379972,39,2.8700000000000001,50
"8755",1410388903,8,1.23,39
"8755",1410599259,15,1.4399999999999999,38
"8755",1410633340,7,3.1299999999999999,15
"8755",1411197726,27,1.45,10
"8755",1411458836,31,1.55,0
"8755",1411567072,39,2.3900000000000001,26
"2547",1409536504,23,2.73,0
"2547",1409546858,4,1.3600000000000001,39
"2547",1409601330,22,1.26,1
"2547",1409679778,48,1.6499999999999999,49
"2547",1410259203,32,2.9100000000000001,21
"6498",1409536585,22,1.26,0
"6498",1409538605,46,1.4099999999999999,22
"6498",1409565811,34,2.4399999999999999,27
"6498",1409584566,40,2.3900000000000001,2
"6498",1409592799,6,2.8500000000000001,40
"6498",1409595234,35,1.46,6
"6498",1409752381,36,1.47,23
"6498",1410660525,47,1.5900000000000001,0
"6498",1410717546,39,1.0600000000000001,10
"6498",1410861690,31,4.4299999999999997,17
"526",1409536605,28,1.4299999999999999,0
"526",1410447587,32,1.4199999999999999,21
"526",1410752105,43,1.54,48
"526",1410777500,12,1.28,42
"526",1410793718,52,2.4300000000000002,16
"458",1409536746,10,1.73,0
"458",1409728308,39,1.49,6
"458",1410158365,47,1.3600000000000001,19
"458",1411023648,34,3.4900000000000002,47
"458",1411092756,7,3.8700000000000001,44
"458",1411324755,36,1.3400000000000001,9
"458",1411341450,4,2.7400000000000002,1
"458",1411709369,22,1.6699999999999999,0
"458",1411901109,7,1.28,25
"458",1411922713,38,1.25,41
"1045",1409536786,35,1.46,0
"1045",1409567735,6,2.8500000000000001,27
"1045",1409584231,19,1.5,8
"1045",1409826281,27,2.3199999999999998,24
"1045",1409916644,4,3.2000000000000002,23
"1045",1410342495,29,3.8300000000000001,20
"1045",1410445431,34,1.7,18
"1045",1410487161,24,2.5299999999999998,0
"1045",1410510347,22,2.4700000000000002,10
"1045",1410850169,41,2.4100000000000001,11
"1045",1410878106,38,2.1800000000000002,43
"1045",1411320095,23,3.7400000000000002,27
"1045",1411328979,47,5.1699999999999999,22
"1045",1412004629,12,1.47,29
"1045",1412006167,30,2.5899999999999999,11
"6929",1409536967,10,1.73,0
"6929",1409556351,46,1.4099999999999999,1
"6929",1410376899,16,1.3,28
"6929",1410467037,5,1.1499999999999999,39
"6929",1410522468,27,3.5,18
"6929",1410550192,23,1.8300000000000001,31
"6929",1412004055,17,1.21,5
"6929",1412107327,34,1.49,17
"7257",1409536971,23,2.73,0
"7257",1409550658,46,1.4099999999999999,23
"7257",1410185076,4,1.3899999999999999,13
"7257",1411230121,21,1.1299999999999999,16
"7257",1411250160,46,1.0700000000000001,20
"7257",1411280090,39,1.1100000000000001,8
"7257",1411308861,29,1.2,38
"7257",1411385679,8,1.8300000000000001,10
"7257",1411392748,16,1.3100000000000001,48
"7257",1411610552,4,2.7599999999999998,0
"7257",1411632839,4,2.7599999999999998,31
"7257",1412098310,18,1.0800000000000001,47
"5385",1409536984,21,2.8500000000000001,36
"5385",1409577031,28,1.4299999999999999,21
"5385",1409596036,35,1.46,10
"5385",1409737822,7,1.73,1
"5385",1409993673,17,2.1099999999999999,39
"5385",1410094122,45,1.1000000000000001,14
"5385",1410099219,37,1.3700000000000001,45
"5385",1410508057,49,1.04,3
"5385",1410745253,12,1.28,25
"43",1409537001,46,1.4099999999999999,0
"43",1409556758,42,1.52,20
"43",1409584807,19,1.5,34
"43",1410127293,37,1.3700000000000001,50
"43",1410318665,49,1.1699999999999999,28
"43",1410350665,16,1.3,26
"43",1410361944,31,2.1499999999999999,16
"43",1410492880,24,2.5299999999999998,0
"43",1410894317,16,2.6000000000000001,7
"43",1411177258,5,1.29,38
"43",1411196530,4,1.52,14
"43",1411275242,35,1.75,30
"43",1411323583,16,1.05,41
"43",1411613133,35,1.1399999999999999,33
"43",1411650781,3,1.4399999999999999,42
"43",1411666218,47,1.02,22
"43",1411840828,47,1.6799999999999999,17
"43",1411999889,42,1.8799999999999999,26
"43",1412055962,7,1.0600000000000001,34
"906",1409537019,30,3.2000000000000002,0
"906",1409570600,7,2.3199999999999998,3
"906",1409576112,1,3.0600000000000001,7
"906",1409615073,28,1.4299999999999999,33
"906",1409748932,49,1.8899999999999999,23
"906",1409765286,9,1.02,49
"906",1409791507,32,2.5499999999999998,9
"906",1409792420,6,1.73,32
"906",1409806226,47,3.8100000000000001,6
"906",1409840793,31,1.05,12
"906",1409841497,4,1.0600000000000001,31
"906",1410074895,24,2.0600000000000001,17
"906",1410117790,25,2.1200000000000001,50
"906",1410132256,15,1.8100000000000001,23
"906",1410488119,34,1.1000000000000001,0
"906",1410743661,12,1.28,0
"906",1410778187,15,2.5499999999999998,34
"906",1410828528,42,1.28,0
"906",1410862419,12,1.22,15
"906",1410893736,42,1.28,11
"906",1411001192,15,1.25,0
"906",1411070767,15,1.25,36
"906",1411491552,7,1.9299999999999999,11
"906",1411499337,50,1.75,20
"906",1411567804,48,1.8200000000000001,25
"906",1411587517,29,2.2000000000000002,32
"906",1411862601,14,2.7400000000000002,0
"906",1411965229,52,1.5900000000000001,31
"906",1411973257,40,2.02,51
